Time,open,high,low,close,tick_volume,spread,real_volume,EMA_50_M5,RSI_M5,MACD_M5,MACD_signal_M5,MACD_histogram_M5,Bollinger_upper_M5,Bollinger_lower_M5
2024-11-05 15:15:00,1.08957,1.08969,1.08954,1.08955,102,4,0,1.0894556903451005,33.60655737704501,5.9583745299907065e-06,5.9583745299907065e-06,5.9583745299907065e-06,1.0893377561066462,1.0893377561066462
2024-11-05 15:20:00,1.0895,1.08952,1.08934,1.08942,114,4,0,1.089454290723724,37.61467889907827,-1.0163087529768688e-05,-1.0163087529768688e-05,-1.0163087529768688e-05,1.0893108052894063,1.0893108052894063
2024-11-05 15:25:00,1.08942,1.0895,1.0893,1.0893,102,4,0,1.0894482401071073,34.453781512600344,-3.225069355927701e-05,-3.225069355927701e-05,-3.225069355927701e-05,1.0892655717706257,1.0892655717706257
2024-11-05 15:30:00,1.08924,1.0897,1.08895,1.0897,190,4,0,1.0894581130440835,53.2894736842112,-1.7279436818062877e-05,-1.7279436818062877e-05,-1.7279436818062877e-05,1.0892725191144466,1.0892725191144466
2024-11-05 15:35:00,1.08971,1.08985,1.08963,1.08982,145,4,0,1.0894723046894135,58.12499999999861,4.219746518208112e-06,4.219746518208112e-06,4.219746518208112e-06,1.089283988700113,1.089283988700113
2024-11-05 15:40:00,1.08982,1.08984,1.0896,1.08972,146,4,0,1.0894820182310052,54.166666666667766,1.303853977030478e-05,1.303853977030478e-05,1.303853977030478e-05,1.08932471060254,1.08932471060254
2024-11-05 15:45:00,1.08972,1.08978,1.08947,1.08952,125,4,0,1.089483507712142,46.11111111110988,3.844847420442221e-06,3.844847420442221e-06,3.844847420442221e-06,1.0893476130871773,1.0893476130871773
2024-11-05 15:50:00,1.08954,1.08956,1.08924,1.0894,156,4,0,1.0894802328999011,44.1489361702095,-1.297465339411552e-05,-1.297465339411552e-05,-1.297465339411552e-05,1.0893231756446053,1.0893231756446053
2024-11-05 15:55:00,1.08937,1.08947,1.08919,1.08928,153,4,0,1.0894723806293167,44.38502673796621,-3.557711524693197e-05,-3.557711524693197e-05,-3.557711524693197e-05,1.0892751245637626,1.0892751245637626
2024-11-05 16:00:00,1.08925,1.08962,1.08925,1.08946,176,4,0,1.0894718951144415,50.0,-3.852118518610226e-05,-3.852118518610226e-05,-3.852118518610226e-05,1.0892654892302314,1.0892654892302314
2024-11-05 16:05:00,1.08947,1.08971,1.08924,1.08969,139,4,0,1.0894804482472085,53.023255813952815,-2.2041226475089104e-05,-2.2041226475089104e-05,-2.2041226475089104e-05,1.0892654022075647,1.0892654022075647
2024-11-05 16:10:00,1.08967,1.09037,1.08962,1.09034,174,4,0,1.0895141561590826,63.27272727272929,4.2973456007455724e-05,4.2973456007455724e-05,4.2973456007455724e-05,1.089140094132452,1.089140094132452
2024-11-05 16:15:00,1.09034,1.09055,1.09028,1.09054,165,4,0,1.0895543853293146,63.799283154124375,0.0001093755752628045,0.0001093755752628045,0.0001093755752628045,1.0890186360784009,1.0890186360784009
2024-11-05 16:20:00,1.09054,1.09108,1.09051,1.09073,182,4,0,1.08960048786542,71.11913357400407,0.00017531027752548667,0.00017531027752548667,0.00017531027752548667,1.0889063458450958,1.0889063458450958
2024-11-05 16:25:00,1.0907,1.09088,1.09064,1.09073,171,4,0,1.089644782458933,71.37681159420141,0.00022497068211868587,0.00022497068211868587,0.00022497068211868587,1.0888505199725893,1.0888505199725893
2024-11-05 16:30:00,1.09073,1.09092,1.09058,1.09092,233,4,0,1.0896947909899555,76.5957446808477,0.00027647133321440087,0.00027647133321440087,0.00027647133321440087,1.088798213274095,1.088798213274095
2024-11-05 16:35:00,1.09099,1.09109,1.09064,1.09075,220,4,0,1.0897361717354475,75.26132404181746,0.0003001089221559283,0.0003001089221559283,0.0003001089221559283,1.0887886455821887,1.0887886455821887
2024-11-05 16:40:00,1.09076,1.091,1.0906,1.09066,233,4,0,1.0897724002948417,68.75000000000217,0.0003080288687948851,0.0003080288687948851,0.0003080288687948851,1.0887981975577699,1.0887981975577699
2024-11-05 16:45:00,1.09068,1.09072,1.09018,1.09035,243,4,0,1.0897950512636716,59.63636363636284,0.00028599430996445463,0.00028599430996445463,0.00028599430996445463,1.0888163165612137,1.0888163165612137
2024-11-05 16:50:00,1.09035,1.09052,1.09029,1.09043,201,4,0,1.0898199512141158,63.00366300366327,0.00027185333868762207,0.00027185333868762207,0.00027185333868762207,1.0888596184725832,1.0888596184725832
2024-11-05 16:55:00,1.09042,1.09058,1.0903,1.09058,155,4,0,1.0898497570488563,69.7761194029861,0.00026964199835721736,0.00026964199835721736,0.00026964199835721736,1.0889066715527809,1.0889066715527809
2024-11-05 17:00:00,1.08929,1.09018,1.08894,1.09001,399,4,0,1.0898560410861562,59.74440894568666,0.00021936653800325168,0.00021936653800325168,0.00021936653800325168,1.0889761189557234,1.0889761189557234
2024-11-05 17:05:00,1.08993,1.08993,1.08936,1.0895,336,4,0,1.0898420786906207,53.124999999998224,0.00013679326806204095,0.00013679326806204095,0.00013679326806204095,1.089012799858204,1.089012799858204
2024-11-05 17:10:00,1.0895,1.08988,1.08944,1.08972,278,4,0,1.0898372912909886,53.65168539325716,8.809007060905927e-05,8.809007060905927e-05,8.809007060905927e-05,1.0890153292980171,1.0890153292980171
2024-11-05 17:15:00,1.08972,1.08995,1.08958,1.08995,254,4,0,1.0898417112403616,53.65168539325716,6.727599772560211e-05,6.727599772560211e-05,6.727599772560211e-05,1.0890275010353598,1.0890275010353598
2024-11-05 17:20:00,1.08994,1.09024,1.08982,1.09024,215,4,0,1.0898573304074062,48.43750000000032,7.333590076319396e-05,7.333590076319396e-05,7.333590076319396e-05,1.0890684148484568,1.0890684148484568
2024-11-05 17:25:00,1.09024,1.09072,1.09024,1.09036,223,4,0,1.0898770429404492,47.115384615383725,8.682060085507537e-05,8.682060085507537e-05,8.682060085507537e-05,1.0891475288662882,1.0891475288662882
2024-11-05 17:30:00,1.09036,1.09099,1.09036,1.09099,216,3,0,1.0899206883153336,53.65168539325716,0.00014665253852408355,0.00014665253852408355,0.00014665253852408355,1.0892357212200314,1.0892357212200314
2024-11-05 17:35:00,1.09098,1.09121,1.09045,1.09046,225,4,0,1.0899418377931638,46.699266503667694,0.00014957895648670672,0.00014957895648670672,0.00014957895648670672,1.0894023215973354,1.0894023215973354
2024-11-05 17:40:00,1.09046,1.09047,1.09022,1.09046,225,4,0,1.0899621578797065,44.10256410256568,0.0001501671305998986,0.0001501671305998986,0.0001501671305998986,1.0895454328574905,1.0895454328574905
2024-11-05 17:45:00,1.09046,1.09095,1.09035,1.09069,226,4,0,1.0899907007079532,49.24242424242216,0.00016726422279034203,0.00016726422279034203,0.00016726422279034203,1.0896496501612758,1.0896496501612758
2024-11-05 17:50:00,1.09067,1.09075,1.0903,1.0905,204,4,0,1.09001067322921,48.029556650247144,0.00016359654034348026,0.00016359654034348026,0.00016359654034348026,1.0896578468251108,1.0896578468251108
2024-11-05 17:55:00,1.09054,1.09066,1.09013,1.09019,255,4,0,1.090017705651594,48.029556650247144,0.00013412930719769456,0.00013412930719769456,0.00013412930719769456,1.0896351296905935,1.0896351296905935
2024-11-05 18:00:00,1.09019,1.09053,1.0901,1.09049,199,4,0,1.0900362269985904,50.70093457943865,0.00013344552843985724,0.00013344552843985724,0.00013344552843985724,1.0896365965978931,1.0896365965978931
2024-11-05 18:05:00,1.09049,1.0912,1.09042,1.09119,248,3,0,1.0900814729986457,56.31469979296051,0.00018722951341976213,0.00018722951341976213,0.00018722951341976213,1.0895927301879182,1.0895927301879182
2024-11-05 18:10:00,1.09118,1.09128,1.09103,1.09128,177,4,0,1.0901284740575223,64.59770114942698,0.00023441378070110375,0.00023441378070110375,0.00023441378070110375,1.089551689954453,1.089551689954453
2024-11-05 18:15:00,1.09127,1.09164,1.09119,1.0916,199,4,0,1.0901861809572273,75.2403846153862,0.0002942371948877476,0.0002942371948877476,0.0002942371948877476,1.0894604715730751,1.0894604715730751
2024-11-05 18:20:00,1.09163,1.09183,1.09139,1.09179,165,4,0,1.0902490758216499,75.06053268765308,0.0003529109559186061,0.0003529109559186061,0.0003529109559186061,1.0893624054491782,1.0893624054491782
2024-11-05 18:25:00,1.0918,1.09192,1.09151,1.09152,171,4,0,1.0902989159855068,68.82494004796345,0.0003733201879980719,0.0003733201879980719,0.0003733201879980719,1.0893464814675216,1.0893464814675216
2024-11-05 18:30:00,1.09151,1.09184,1.09148,1.09174,183,4,0,1.0903554290841144,68.29268292682927,0.00040260582352447116,0.00040260582352447116,0.00040260582352447116,1.0893154548634933,1.0893154548634933
2024-11-05 18:35:00,1.09172,1.09181,1.09161,1.09171,141,4,0,1.0904085495121885,66.83291770573676,0.0004185691468170383,0.0004185691468170383,0.0004185691468170383,1.0892940992252673,1.0892940992252673
2024-11-05 18:40:00,1.09172,1.09188,1.09138,1.09179,147,4,0,1.0904627240411222,61.56069364162111,0.00043268777165517136,0.00043268777165517136,0.00043268777165517136,1.0893477824401465,1.0893477824401465
2024-11-05 18:45:00,1.09179,1.09192,1.09173,1.09178,148,4,0,1.0905143819218626,72.44897959183697,0.00043802073673737674,0.00043802073673737674,0.00043802073673737674,1.0895378643837932,1.0895378643837932
2024-11-05 18:50:00,1.0918,1.09196,1.09179,1.09195,119,4,0,1.0905706806700248,73.95498392282985,0.0004507685499870462,0.0004507685499870462,0.0004507685499870462,1.0896988177730564,1.0896988177730564
2024-11-05 18:55:00,1.09194,1.09204,1.09186,1.09199,115,4,0,1.0906263402515926,72.26027397260384,0.00045881007261883155,0.00045881007261883155,0.00045881007261883155,1.0898383357014305,1.0898383357014305
2024-11-05 19:00:00,1.09199,1.09218,1.09181,1.09214,167,4,0,1.0906856994574126,78.47222222222157,0.0004718476180127773,0.0004718476180127773,0.0004718476180127773,1.089931333645975,1.089931333645975
2024-11-05 19:05:00,1.09215,1.09221,1.09205,1.09213,137,4,0,1.0907423386943769,87.5968992248036,0.0004758873174750544,0.0004758873174750544,0.0004758873174750544,1.090028535855935,1.090028535855935
2024-11-05 19:10:00,1.09214,1.09239,1.09213,1.09239,133,4,0,1.0908069528632247,87.40157480314679,0.0004943698476236325,0.0004943698476236325,0.0004943698476236325,1.0900240854686882,1.0900240854686882
2024-11-05 19:15:00,1.09242,1.09248,1.09228,1.0923,114,4,0,1.0908655037313335,78.75647668393657,0.0004960371308158074,0.0004960371308158074,0.0004960371308158074,1.0901319226781752,1.0901319226781752
2024-11-05 19:20:00,1.09229,1.09245,1.09211,1.09244,82,4,0,1.090927248683046,79.29292929292917,0.0005028586531932167,0.0005028586531932167,0.0005028586531932167,1.0902561773329227,1.0902561773329227
2024-11-05 19:25:00,1.09245,1.09247,1.09219,1.09245,113,4,0,1.0909869644209658,75.44910179640678,0.000503270288638058,0.000503270288638058,0.000503270288638058,1.0903595144545806,1.0903595144545806
2024-11-05 19:30:00,1.09246,1.09259,1.09231,1.09234,92,4,0,1.0910400246397516,67.29559748428095,0.0004890825923209441,0.0004890825923209441,0.0004890825923209441,1.0905417780636584,1.0905417780636584
2024-11-05 19:35:00,1.09234,1.09267,1.09232,1.09264,92,4,0,1.0911027687715262,84.56790123457391,0.0004963249089693367,0.0004963249089693367,0.0004963249089693367,1.0908506781406544,1.0908506781406544
2024-11-05 19:40:00,1.09264,1.09293,1.09258,1.09289,114,4,0,1.0911728562706822,84.84848484849056,0.0005162859843037548,0.0005162859843037548,0.0005162859843037548,1.0911029859648913,1.0911029859648913
2024-11-05 19:45:00,1.0929,1.09298,1.09279,1.09288,106,4,0,1.0912398030835966,85.88957055216011,0.0005252436816818307,0.0005252436816818307,0.0005252436816818307,1.0911915471110685,1.0911915471110685
2024-11-05 19:50:00,1.09289,1.09293,1.0927,1.09288,106,4,0,1.0913041245312987,85.16129032259322,0.0005262761376712,0.0005262761376712,0.0005262761376712,1.091289586804298,1.091289586804298
2024-11-05 19:55:00,1.09288,1.09303,1.09287,1.09301,135,4,0,1.0913710216085026,86.82634730540451,0.0005314579634445593,0.0005314579634445593,0.0005314579634445593,1.0913261689905926,1.0913261689905926
2024-11-05 20:00:00,1.09302,1.09331,1.09289,1.09331,155,4,0,1.0914470599767967,87.77777777779204,0.0005533929213756839,0.0005533929213756839,0.0005533929213756839,1.0913106078584525,1.0913106078584525
2024-11-05 20:05:00,1.0933,1.09336,1.09308,1.0932,163,4,0,1.091515802722805,82.35294117647967,0.000555497028912999,0.000555497028912999,0.000555497028912999,1.0913931988936079,1.0913931988936079
2024-11-05 20:10:00,1.09318,1.0933,1.09308,1.09322,147,4,0,1.0915826339885772,81.03448275863038,0.0005524105373377886,0.0005524105373377886,0.0005524105373377886,1.09145334040589,1.09145334040589
2024-11-05 20:15:00,1.09321,1.09345,1.0932,1.09345,125,3,0,1.091655864028241,83.67346938776689,0.0005620446475014251,0.0005620446475014251,0.0005620446475014251,1.091517404058419,1.091517404058419
2024-11-05 20:20:00,1.09344,1.09355,1.09329,1.0935,120,4,0,1.0917281830859569,81.71428571429767,0.0005671762762906596,0.0005671762762906596,0.0005671762762906596,1.0915880615940712,1.0915880615940712
2024-11-05 20:25:00,1.09349,1.09358,1.09345,1.09351,107,4,0,1.0917980582590565,86.22754491019079,0.0005655309566665601,0.0005655309566665601,0.0005655309566665601,1.091689404058416,1.091689404058416
2024-11-05 20:30:00,1.09353,1.09363,1.09338,1.09345,168,4,0,1.0918628402881132,81.76100628932048,0.0005530107665716599,0.0005530107665716599,0.0005530107665716599,1.0917853830553863,1.0917853830553863
2024-11-05 20:35:00,1.09345,1.09345,1.09315,1.0932,184,4,0,1.0919152779238737,70.49180327869429,0.0005169563638864894,0.0005169563638864894,0.0005169563638864894,1.0919079863478702,1.0919079863478702
2024-11-05 20:40:00,1.0932,1.09344,1.09315,1.09344,117,4,0,1.0919750709464668,78.06122448979656,0.0005019626710265346,0.0005019626710265346,0.0005019626710265346,1.0920046314745733,1.0920046314745733
2024-11-05 20:45:00,1.09343,1.09351,1.09328,1.0933,117,4,0,1.0920270289485663,68.33333333333209,0.00047332701227831286,0.00047332701227831286,0.00047332701227831286,1.0921309184829697,1.0921309184829697
2024-11-05 20:50:00,1.0933,1.09355,1.09325,1.09325,134,4,0,1.0920749885976422,61.250000000005556,0.00044150902309048057,0.00044150902309048057,0.00044150902309048057,1.092215272725776,1.092215272725776
2024-11-05 20:55:00,1.09325,1.09326,1.09288,1.09303,139,4,0,1.0921124400251858,54.143646408836055,0.00039399909967463564,0.00039399909967463564,0.00039399909967463564,1.092327909248723,1.092327909248723
2024-11-05 21:00:00,1.09303,1.09308,1.09282,1.09284,143,4,0,1.0921409717889041,48.999999999999,0.0003371295118166362,0.0003371295118166362,0.0003371295118166362,1.092399619003198,1.092399619003198
2024-11-05 21:05:00,1.09283,1.09289,1.09271,1.09284,126,4,0,1.0921683846599275,45.45454545454545,0.00028873163515519273,0.00028873163515519273,0.00028873163515519273,1.0924754834981072,1.0924754834981072
2024-11-05 21:10:00,1.09284,1.09298,1.09278,1.09278,96,4,0,1.0921923695752247,33.742331288346236,0.00024273635702831697,0.00024273635702831697,0.00024273635702831697,1.0925854765910155,1.0925854765910155
2024-11-05 21:15:00,1.09276,1.09298,1.09274,1.09285,116,4,0,1.0922181590036473,38.99371069182847,0.00020951798975477054,0.00020951798975477054,0.00020951798975477054,1.0926286637172462,1.0926286637172462
2024-11-05 21:20:00,1.09284,1.09297,1.09269,1.09297,128,4,0,1.0922476429642884,42.60355029585441,0.00019067718360310515,0.00019067718360310515,0.00019067718360310515,1.0926397238894914,1.0926397238894914
2024-11-05 21:25:00,1.09297,1.09333,1.09297,1.09316,106,4,0,1.0922834216715713,41.21212121211591,0.00018889960404155914,0.00018889960404155914,0.00018889960404155914,1.092669409782458,1.092669409782458
2024-11-05 21:30:00,1.09316,1.09318,1.09301,1.09307,120,4,0,1.0923142678805293,37.27810650887589,0.0001781747242821652,0.0001781747242821652,0.0001781747242821652,1.0926946073131565,1.0926946073131565
2024-11-05 21:35:00,1.09307,1.09319,1.09299,1.09307,127,4,0,1.092343904434234,36.90476190475954,0.00016774155952159475,0.00016774155952159475,0.00016774155952159475,1.09270109493608,1.09270109493608
2024-11-05 21:40:00,1.09307,1.09323,1.09304,1.09309,83,4,0,1.0923731630838718,39.02439024389584,0.00015925128445815062,0.00015925128445815062,0.00015925128445815062,1.0926934014314282,1.0926934014314282
2024-11-05 21:45:00,1.09311,1.09329,1.09304,1.09317,111,4,0,1.0924044115903866,48.97959183673531,0.0001571662964801046,0.0001571662964801046,0.0001571662964801046,1.0926922358458524,1.0926922358458524
2024-11-05 21:50:00,1.09318,1.0933,1.09313,1.09318,127,4,0,1.0924348268221362,39.516129032258355,0.00015453941078247269,0.00015453941078247269,0.00015453941078247269,1.0926909843599801,1.0926909843599801
2024-11-05 21:55:00,1.09318,1.09339,1.09309,1.09309,106,4,0,1.0924605198879347,41.17647058823199,0.00014354068938660092,0.00014354068938660092,0.00014354068938660092,1.092693159322628,1.092693159322628
2024-11-05 22:00:00,1.0931,1.0931,1.09269,1.09269,125,4,0,1.0924695191080156,31.818181818176583,0.0001013788342827393,0.0001013788342827393,0.0001013788342827393,1.0926434887195786,1.0926434887195786
2024-11-05 22:05:00,1.09269,1.09276,1.09268,1.09272,81,4,0,1.0924793418880934,38.5185185185151,6.958388986477715e-05,6.958388986477715e-05,6.958388986477715e-05,1.092617234301983,1.092617234301983
2024-11-05 22:10:00,1.09273,1.09296,1.09273,1.09294,103,4,0,1.0924974069120896,53.623188405796874,6.143019962445706e-05,6.143019962445706e-05,6.143019962445706e-05,1.0926293220900525,1.0926293220900525
2024-11-05 22:15:00,1.09294,1.09294,1.09276,1.09281,77,4,0,1.0925096654645567,49.006622516557066,4.397155114954643e-05,4.397155114954643e-05,4.397155114954643e-05,1.0926059351172333,1.0926059351172333
2024-11-05 22:20:00,1.09281,1.09289,1.09277,1.09283,102,4,0,1.0925222276032016,51.70068027210504,3.138746415465299e-05,3.138746415465299e-05,3.138746415465299e-05,1.0926206008425439,1.0926206008425439
2024-11-05 22:25:00,1.09285,1.09286,1.09275,1.09276,128,4,0,1.0925315520109193,46.938775510198845,1.558639925391958e-05,1.558639925391958e-05,1.558639925391958e-05,1.09261271737397,1.09261271737397
2024-11-05 22:30:00,1.09275,1.0928,1.09265,1.0927,105,4,0,1.0925381578144127,40.42553191489328,-1.7573000186121845e-06,-1.7573000186121845e-06,-1.7573000186121845e-06,1.0925960665058723,1.0925960665058723
2024-11-05 22:35:00,1.09269,1.09273,1.09264,1.09269,95,4,0,1.092544112409926,30.89430894309163,-1.6123362981401712e-05,-1.6123362981401712e-05,-1.6123362981401712e-05,1.0925662190063192,1.0925662190063192
2024-11-05 22:40:00,1.09269,1.0927,1.09261,1.09261,74,2,0,1.0925466962369879,31.14754098361044,-3.357684977012276e-05,-3.357684977012276e-05,-3.357684977012276e-05,1.0925301744625624,1.0925301744625624
2024-11-05 22:45:00,1.09261,1.09261,1.09244,1.09248,109,4,0,1.0925440806982825,28.148148148147783,-5.723896221399016e-05,-5.723896221399016e-05,-5.723896221399016e-05,1.0924674547016213,1.0924674547016213
2024-11-05 22:50:00,1.09248,1.09264,1.09248,1.09256,104,4,0,1.0925447049846244,31.205673758872848,-6.874359205233382e-05,-6.874359205233382e-05,-6.874359205233382e-05,1.0924339372788792,1.0924339372788792
2024-11-05 22:55:00,1.09257,1.09257,1.09241,1.09251,86,4,0,1.092543344004835,26.086956521746117,-8.09623921584901e-05,-8.09623921584901e-05,-8.09623921584901e-05,1.0923879149742075,1.0923879149742075
2024-11-05 23:00:00,1.0925,1.09265,1.09241,1.09265,68,4,0,1.0925475265928808,32.450331125821975,-7.844478663332488e-05,-7.844478663332488e-05,-7.844478663332488e-05,1.0923666085474135,1.0923666085474135
2024-11-05 23:05:00,1.09265,1.09267,1.09251,1.09251,51,4,0,1.0925460549617874,31.410256410257503,-8.674643715744779e-05,-8.674643715744779e-05,-8.674643715744779e-05,1.09233767055031,1.09233767055031
2024-11-05 23:10:00,1.09251,1.0926,1.09249,1.09258,47,4,0,1.0925473861397565,45.52845528455828,-8.66779703354581e-05,-8.66779703354581e-05,-8.66779703354581e-05,1.0923199861015411,1.0923199861015411
2024-11-05 23:15:00,1.09259,1.09264,1.09259,1.09262,38,4,0,1.0925502337421191,45.96774193548257,-8.244566190995783e-05,-8.244566190995783e-05,-8.244566190995783e-05,1.0923129706937773,1.0923129706937773
2024-11-05 23:20:00,1.09262,1.09262,1.09247,1.09253,30,4,0,1.092549440262036,31.531531531518553,-8.536968622707697e-05,-8.536968622707697e-05,-8.536968622707697e-05,1.09230233802561,1.09230233802561
2024-11-05 23:25:00,1.09253,1.09255,1.09248,1.0925,42,4,0,1.0925475014282306,34.65346534652225,-8.90808769458129e-05,-8.90808769458129e-05,-8.90808769458129e-05,1.0923103702251293,1.0923103702251293
2024-11-05 23:30:00,1.09249,1.09249,1.09241,1.09248,42,4,0,1.0925448543133982,32.673267326720705,-9.256877990848622e-05,-9.256877990848622e-05,-9.256877990848622e-05,1.092337126275269,1.092337126275269
2024-11-05 23:35:00,1.0925,1.09269,1.0925,1.09269,37,4,0,1.092550546301108,46.95652173912859,-7.74944157919677e-05,-7.74944157919677e-05,-7.74944157919677e-05,1.0923855550641484,1.0923855550641484
2024-11-05 23:40:00,1.09266,1.09266,1.09256,1.09261,42,4,0,1.0925528778187117,46.15384615384761,-7.118265569161508e-05,-7.118265569161508e-05,-7.118265569161508e-05,1.0923821445209834,1.0923821445209834
2024-11-05 23:45:00,1.09263,1.09294,1.09259,1.09283,84,4,0,1.0925637453552328,55.072463768119675,-4.787648859672089e-05,-4.787648859672089e-05,-4.787648859672089e-05,1.0923758993372152,1.0923758993372152
2024-11-05 23:50:00,1.09285,1.09294,1.09282,1.09289,24,4,0,1.0925765396550278,60.294117647057625,-2.428474527627067e-05,-2.428474527627067e-05,-2.428474527627067e-05,1.0923842690095922,1.0923842690095922
2024-11-05 23:55:00,1.09268,1.09302,1.09259,1.09263,145,8,0,1.0925786361391445,55.03355704698607,-2.626517720138999e-05,-2.626517720138999e-05,-2.626517720138999e-05,1.0923876988955643,1.0923876988955643
2024-11-06 00:00:00,1.09274,1.0929,1.09204,1.09254,20,14,0,1.092577120996433,49.3333333333359,-3.469696657631971e-05,-3.469696657631971e-05,-3.469696657631971e-05,1.0923884176343246,1.0923884176343246
2024-11-06 00:05:00,1.09254,1.09263,1.09228,1.09256,29,55,0,1.0925764495848083,51.70068027210608,-3.93122207409391e-05,-3.93122207409391e-05,-3.93122207409391e-05,1.0923870906381368,1.0923870906381368
2024-11-06 00:10:00,1.09256,1.09278,1.09246,1.09246,39,52,0,1.0925718829344238,43.356643356642486,-5.045736607489637e-05,-5.045736607489637e-05,-5.045736607489637e-05,1.092370014261529,1.092370014261529
2024-11-06 00:15:00,1.09272,1.09274,1.09267,1.09272,19,45,0,1.0925776914467993,56.77419354838451,-3.787356408824216e-05,-3.787356408824216e-05,-3.787356408824216e-05,1.0923685292123986,1.0923685292123986
2024-11-06 00:20:00,1.09272,1.09276,1.09267,1.09268,20,11,0,1.0925817035469247,53.28947368421216,-3.077373559046137e-05,-3.077373559046137e-05,-3.077373559046137e-05,1.0923691413836911,1.0923691413836911
2024-11-06 00:25:00,1.09268,1.0927,1.09239,1.0927,13,19,0,1.0925863426235158,52.6666666666708,-2.3265052458532054e-05,-2.3265052458532054e-05,-2.3265052458532054e-05,1.0923835550508718,1.0923835550508718
2024-11-06 00:30:00,1.0927,1.0928,1.09267,1.0928,33,12,0,1.0925947213441622,58.940397350997664,-9.13984427897141e-06,-9.13984427897141e-06,-9.13984427897141e-06,1.0923823625874138,1.0923823625874138
2024-11-06 00:35:00,1.0928,1.09284,1.09267,1.09267,16,14,0,1.0925976734483127,55.27950310559272,-8.339298334547607e-06,-8.339298334547607e-06,-8.339298334547607e-06,1.092395778977774,1.092395778977774
2024-11-06 00:40:00,1.09267,1.09267,1.09255,1.09267,12,18,0,1.092600509783673,55.97484276730324,-7.617055234554471e-06,-7.617055234554471e-06,-7.617055234554471e-06,1.0923962992184144,1.0923962992184144
2024-11-06 00:45:00,1.09267,1.09267,1.09267,1.09267,5,16,0,1.0926032348901957,49.275362318843385,-6.964391207731069e-06,-6.964391207731069e-06,-6.964391207731069e-06,1.0924111432966352,1.0924111432966352
2024-11-06 00:50:00,1.09267,1.09267,1.09267,1.09267,5,15,0,1.092605853129796,52.30769230769178,-6.373678466342625e-06,-6.373678466342625e-06,-6.373678466342625e-06,1.0924171907246862,1.0924171907246862
2024-11-06 00:55:00,1.09267,1.09267,1.09256,1.09267,10,14,0,1.0926083686933334,42.592592592590684,-5.838234826027744e-06,-5.838234826027744e-06,-5.838234826027744e-06,1.0924197942588203,1.0924197942588203
2024-11-06 01:00:00,1.09267,1.09268,1.09225,1.09261,123,4,0,1.092608432666144,37.03703703703628,-1.0138519896063514e-05,-1.0138519896063514e-05,-1.0138519896063514e-05,1.0924298012413567,1.0924298012413567
2024-11-06 01:05:00,1.09258,1.09258,1.09229,1.09236,59,4,0,1.0925986902086482,37.38317757008745,-3.333517036541167e-05,-3.333517036541167e-05,-3.333517036541167e-05,1.0923954915785714,1.0923954915785714
2024-11-06 01:10:00,1.09237,1.09237,1.0918,1.09186,92,4,0,1.0925697219651718,27.027027027018505,-9.101533617061897e-05,-9.101533617061897e-05,-9.101533617061897e-05,1.0921871963359502,1.0921871963359502
2024-11-06 01:15:00,1.09183,1.09183,1.09118,1.09151,138,4,0,1.0925281642410474,20.994475138116,-0.00016308936537789975,-0.00016308936537789975,-0.00016308936537789975,1.091904687552085,1.091904687552085
2024-11-06 01:20:00,1.09149,1.0915,1.09137,1.09148,89,4,0,1.0924870597610064,21.839080459764688,-0.00022009221600605144,-0.00022009221600605144,-0.00022009221600605144,1.0916909119379405,1.0916909119379405
2024-11-06 01:25:00,1.09148,1.09174,1.09143,1.09173,114,4,0,1.0924573711429277,21.387283236995785,-0.0002423013757175685,-0.0002423013757175685,-0.0002423013757175685,1.091582779323934,1.091582779323934
2024-11-06 01:30:00,1.09173,1.09215,1.09164,1.09215,166,4,0,1.092445317372617,37.44075829383452,-0.00022343617177966735,-0.00022343617177966735,-0.00022343617177966735,1.091563046895642,1.091563046895642
2024-11-06 01:35:00,1.09215,1.09216,1.09184,1.09195,88,4,0,1.092425893161926,33.624454148470306,-0.00022206387613854517,-0.00022206387613854517,-0.00022206387613854517,1.091512251243799,1.091512251243799
2024-11-06 01:40:00,1.09195,1.09293,1.09189,1.09264,170,3,0,1.092434289508517,47.22222222222329,-0.00016341533822994414,-0.00016341533822994414,-0.00016341533822994414,1.091512020785325,1.091512020785325
2024-11-06 01:45:00,1.09262,1.09289,1.09225,1.0928,173,4,0,1.0924486310964183,52.23367697594442,-0.00010283981322212199,-0.00010283981322212199,-0.00010283981322212199,1.0915069192680185,1.0915069192680185
2024-11-06 01:50:00,1.09285,1.09303,1.09273,1.09299,105,4,0,1.0924698612495,55.16129032257885,-3.90516974668742e-05,-3.90516974668742e-05,-3.90516974668742e-05,1.0914936605601029,1.0914936605601029
2024-11-06 01:55:00,1.09298,1.09369,1.09298,1.09339,151,4,0,1.0925059451220687,60.28571428571489,4.327861199926453e-05,4.327861199926453e-05,4.327861199926453e-05,1.0914365743346452,1.0914365743346452
2024-11-06 02:00:00,1.09339,1.09339,1.09271,1.09278,242,3,0,1.0925166923721839,51.33819951338264,5.862824349511797e-05,5.862824349511797e-05,5.862824349511797e-05,1.091435825927662,1.091435825927662
2024-11-06 02:05:00,1.09278,1.0928,1.09165,1.09202,262,4,0,1.0924972142399414,43.3264887063653,9.359399300024052e-06,9.359399300024052e-06,9.359399300024052e-06,1.0913909279533434,1.0913909279533434
