Time,open,high,low,close,tick_volume,spread,real_volume,EMA_50_M5,RSI_M5,MACD_M5,MACD_signal_M5,MACD_histogram_M5,Bollinger_upper_M5,Bollinger_lower_M5,target
2024-11-05 20:35:00,1.09345,1.09345,1.09315,1.0932,184,4,0,0.9866048289807665,0.0,0.7382862023168604,0.7382862023168604,0.7382862023168604,0.9992741760835737,0.9992741760835737,0
2024-11-20 05:40:00,1.05926,1.05926,1.05912,1.05917,52,0,0,0.3657691496355291,0.0,0.572251575301487,0.572251575301487,0.572251575301487,0.9692643283919793,0.9692643283919793,0
2024-11-28 04:10:00,1.056,1.056,1.05577,1.05585,150,4,0,0.29156483948166567,0.0,0.6091312191307819,0.6091312191307819,0.6091312191307819,0.9653828295168585,0.9653828295168585,0
2024-11-22 06:45:00,1.04701,1.04746,1.04694,1.04745,84,4,0,0.12501401120923816,0.0,0.6165605448761549,0.6165605448761549,0.6165605448761549,0.958253191680595,0.958253191680595,0
2024-11-05 03:00:00,1.08754,1.08759,1.0874,1.0875,80,4,0,0.9041634381899577,0.0,0.6077551194671287,0.6077551194671287,0.6077551194671287,0.9950171013424272,0.9950171013424272,0
2024-10-29 22:30:00,1.08147,1.08158,1.08147,1.08151,54,2,0,0.7740584523940157,0.0,0.6621895907073839,0.6621895907073839,0.6621895907073839,0.9893694945581938,0.9893694945581938,1
2024-11-05 07:05:00,1.08757,1.08768,1.08756,1.08763,71,4,0,0.9046208127058399,0.0,0.6090357553076621,0.6090357553076621,0.6090357553076621,0.9952076174654647,0.9952076174654647,1
2024-11-26 05:30:00,1.04667,1.04693,1.04658,1.04677,97,4,0,0.10534531221721366,0.0,0.6844385534430444,0.6844385534430444,0.6844385534430444,0.9564295439155569,0.9564295439155569,1
2024-11-20 05:50:00,1.05903,1.05904,1.05884,1.05887,65,4,0,0.3645271324238841,0.0,0.5599418876109739,0.5599418876109739,0.5599418876109739,0.9690669210625427,0.9690669210625427,1
2024-11-21 23:25:00,1.04746,1.04751,1.04735,1.04736,54,4,0,0.1453271691212379,0.0,0.5715615256312179,0.5715615256312179,0.5715615256312179,0.9584993690153385,0.9584993690153385,0
